,angle,pm_value
202,31.0,3.897912409448819e-06
203,31.5,4.1779918425196855e-06
204,32.0,4.80985568503937e-06
205,32.5,5.693318220472441e-06
206,33.0,6.458465322834645e-06
207,33.5,6.364219952755905e-06
208,34.0,5.4219356535433074e-06
209,34.5,4.428274094488189e-06
210,35.0,3.843569307086614e-06
211,35.5,3.692317984251969e-06
212,36.0,3.863998818897638e-06
213,36.5,4.299947275590551e-06
214,37.0,4.659795212598425e-06
215,37.5,4.831766692913386e-06
216,38.0,4.678327228346457e-06
217,38.5,4.426284015748031e-06
218,39.0,4.140368047244095e-06
219,39.5,3.976018677165354e-06
220,40.0,3.9116647559055124e-06
221,40.5,3.8970435275590555e-06
222,41.0,3.903697732283465e-06
223,41.5,3.839573496062992e-06
224,42.0,3.7135094960629924e-06
225,42.5,3.4881463307086615e-06
226,43.0,3.2679080157480314e-06
227,43.5,3.1229872283464566e-06
228,44.0,3.0173851811023623e-06
229,44.5,2.946799763779528e-06
230,45.0,2.842437811023622e-06
231,45.5,2.694162377952756e-06
232,46.0,2.5279012440944885e-06
233,46.5,2.366354881889764e-06
234,47.0,2.258922913385827e-06
235,47.5,2.1895824724409447e-06
236,48.0,2.1649302834645667e-06
237,48.5,2.2106907716535435e-06
238,49.0,2.228986551181102e-06
239,49.5,2.2503257637795276e-06
240,50.0,2.3132737007874017e-06
241,50.5,2.4254144094488192e-06
242,51.0,2.6107846614173228e-06
243,51.5,2.7656689921259845e-06
244,52.0,2.8780969921259844e-06
245,52.5,2.8368113858267717e-06
246,53.0,2.616785102362205e-06
247,53.5,2.2115452440944884e-06
248,54.0,1.8205429448818897e-06
249,54.5,1.499200133858268e-06
250,55.0,1.3103711637795275e-06
251,55.5,1.2072563070866143e-06
252,56.0,1.1939256582677166e-06
253,56.5,1.2610790803149605e-06
254,57.0,1.4086066346456694e-06
255,57.5,1.6648002362204727e-06
256,58.0,2.097646220472441e-06
257,58.5,2.6001083307086615e-06
258,59.0,2.9356473228346458e-06
259,59.5,2.979703763779528e-06
260,60.0,2.730844e-06
