,angle,pm_value
151,5.5,6.383276456692913e-09
152,6.0,1.0172616251968503e-08
153,6.5,1.7677576377952757e-08
154,7.0,-7.522165858267717e-09
155,7.5,-3.6079943307086613e-10
156,8.0,1.1267487417322835e-10
157,8.5,-6.9674214960629925e-09
158,9.0,5.019043464566929e-09
159,9.5,1.062680674015748e-08
160,10.0,-4.49455925984252e-09
161,10.5,3.1302303779527564e-09
162,11.0,8.88297146456693e-09
163,11.5,1.071061e-08
164,12.0,-2.6367474488188978e-09
165,12.5,2.5076157322834646e-09
166,13.0,1.6017611496062993e-09
167,13.5,5.422112897637796e-09
168,14.0,1.6584017637795276e-08
169,14.5,9.262575401574803e-09
170,15.0,1.0696347984251968e-09
171,15.5,7.2246184251968505e-09
172,16.0,2.0197395748031497e-08
173,16.5,9.239095716535433e-09
174,17.0,1.6052712598425196e-08
175,17.5,1.7274586771653545e-09
176,18.0,1.1029045133858268e-08
177,18.5,7.762582141732283e-09
178,19.0,1.251476831496063e-08
179,19.5,-3.106858881889764e-09
180,20.0,2.2831083307086616e-10
181,20.5,1.3465881952755907e-08
182,21.0,-3.532599763779528e-10
183,21.5,1.878956094488189e-08
184,22.0,7.591640031496064e-09
185,22.5,5.474898755905512e-09
186,23.0,6.25842388976378e-09
187,23.5,1.2407503937007874e-08
188,24.0,1.1237696031496063e-08
189,24.5,7.477687543307086e-09
190,25.0,2.0506588503937008e-08
191,25.5,8.305602488188977e-09
192,26.0,2.1794556535433073e-08
193,26.5,7.648628015748032e-09
194,27.0,8.734659433070867e-09
195,27.5,2.5418005354330708e-08
196,28.0,3.520474157480315e-08
197,28.5,5.560870661417323e-08
198,29.0,3.8431842992125984e-08
199,29.5,3.7212568976377954e-08
200,30.0,4.817083732283465e-08
201,30.5,3.051292818897638e-08
202,31.0,4.71376e-08
203,31.5,5.1937592440944885e-08
204,32.0,5.311409228346456e-08
205,32.5,6.409163228346457e-08
206,33.0,7.52082998425197e-08
207,33.5,9.552845826771653e-08
208,34.0,6.698264866141733e-08
209,34.5,5.591718251968504e-08
210,35.0,4.6819180157480314e-08
211,35.5,3.63746325984252e-08
212,36.0,3.183775637795276e-08
213,36.5,5.0000991968503936e-08
214,37.0,3.2207353543307084e-08
215,37.5,5.573277181102362e-08
216,38.0,4.5188476692913384e-08
217,38.5,5.249063212598425e-08
218,39.0,4.779545527559055e-08
219,39.5,4.348402220472442e-08
220,40.0,4.3153805039370076e-08
221,40.5,3.619359401574803e-08
222,41.0,2.577411811023622e-08
223,41.5,2.1604384881889762e-08
224,42.0,3.429475433070866e-08
225,42.5,3.7769817952755905e-08
226,43.0,2.7993110866141736e-08
227,43.5,2.5940905196850394e-08
228,44.0,2.883359779527559e-08
229,44.5,3.1912359842519684e-08
230,45.0,2.4269110393700787e-08
231,45.5,1.6937632440944882e-08
232,46.0,2.0249318425196852e-08
233,46.5,1.715969338582677e-08
234,47.0,2.7316842992125984e-08
235,47.5,2.4690643307086618e-08
236,48.0,2.455656409448819e-08
237,48.5,2.7888367401574806e-08
238,49.0,1.9558827401574804e-08
239,49.5,3.716565118110236e-08
240,50.0,2.9161233858267715e-08
241,50.5,3.708266409448819e-08
242,51.0,1.6818663622047244e-08
243,51.5,3.5829078110236224e-08
244,52.0,3.1405390078740164e-08
245,52.5,3.8523165354330707e-08
246,53.0,3.177489763779528e-08
247,53.5,3.260952535433071e-08
248,54.0,2.7201231181102365e-08
249,54.5,3.653628582677165e-08
250,55.0,2.944195842519685e-08
251,55.5,3.725028598425197e-08
252,56.0,2.4250686771653545e-08
253,56.5,3.171038897637795e-08
254,57.0,2.0479781417322835e-08
255,57.5,2.260155543307087e-08
256,58.0,1.5294352614173228e-08
257,58.5,2.3913817165354334e-08
258,59.0,3.1228574015748034e-08
259,59.5,3.8677346614173234e-08
260,60.0,3.695446393700787e-08
