,angle,pm_value
190,25.0,1.6344438102334823e-08
191,25.5,1.492167873820169e-08
192,26.0,1.5635862940884255e-08
193,26.5,1.707887570789866e-08
194,27.0,1.567437049180328e-08
195,27.5,1.719332439145554e-08
196,28.0,1.2826190660705415e-08
197,28.5,1.5968261102831595e-08
198,29.0,1.9126918678589173e-08
199,29.5,1.6373298112270243e-08
200,30.0,1.896703800298063e-08
201,30.5,1.6090996472925984e-08
202,31.0,1.597290496770989e-08
203,31.5,1.626415096870343e-08
204,32.0,1.757212801788376e-08
205,32.5,1.7093804172876306e-08
206,33.0,1.970013407848982e-08
207,33.5,2.2094491604570292e-08
208,34.0,1.8827707252856435e-08
209,34.5,2.3742169001490314e-08
210,35.0,3.053287049180328e-08
211,35.5,3.574588604073522e-08
212,36.0,4.6008022702434184e-08
213,36.5,4.2074110382513665e-08
214,37.0,3.774750839542971e-08
215,37.5,4.0398602930948834e-08
216,38.0,5.283979930452062e-08
217,38.5,6.078558768007948e-08
218,39.0,6.536696423248882e-08
219,39.5,5.568242771982117e-08
220,40.0,5.307135767511178e-08
221,40.5,5.632196721311476e-08
222,41.0,6.666209239940388e-08
223,41.5,9.150104073522107e-08
224,42.0,1.5051800397416792e-07
225,42.5,2.703698499751615e-07
226,43.0,7.655977098857428e-07
227,43.5,9.496231594634874e-07
228,44.0,4.852637143566816e-07
229,44.5,3.0895864331843027e-07
230,45.0,2.7278628663686043e-07
231,45.5,2.668787531048187e-07
232,46.0,2.628893184302037e-07
233,46.5,2.4506468504719323e-07
234,47.0,2.0442461003477398e-07
235,47.5,1.7322881023348238e-07
236,48.0,1.5033715846994536e-07
237,48.5,1.385721256830601e-07
238,49.0,1.3706053452558372e-07
239,49.5,2.0181566865375062e-07
240,50.0,5.040923000496771e-07
241,50.5,3.588070725285643e-07
242,51.0,2.0554921659215104e-07
243,51.5,1.745717223050174e-07
244,52.0,1.8164270094386488e-07
245,52.5,1.980631698956781e-07
246,53.0,2.2621778589170394e-07
247,53.5,2.498324560357675e-07
248,54.0,2.6326581271733733e-07
249,54.5,2.6128267709885747e-07
250,55.0,2.491551589667164e-07
251,55.5,2.3252376453055144e-07
252,56.0,2.3703725981122706e-07
253,56.5,2.7911306855439643e-07
254,57.0,3.604896920019871e-07
255,57.5,3.725106770988575e-07
256,58.0,2.99146654247392e-07
257,58.5,2.3836407799304522e-07
258,59.0,2.107820789865872e-07
259,59.5,2.0975374664679586e-07
260,60.0,2.2359291654247394e-07
